272,HOWELL,112041,79.48%,15.08%,0.46%,0.72%,1.80%,2.46%,0.063%,628,,,
273,LI,111786,1.49%,0.19%,96.78%,0.02%,0.89%,0.63%,0.063%,627,,,
274,WONG,111371,3.48%,0.79%,86.49%,0.04%,5.20%,4.00%,0.062%,625,,,
275,REID,111360,59.83%,34.10%,0.61%,0.56%,2.28%,2.62%,0.062%,625,,,
276,HANSON,111144,92.11%,2.85%,0.70%,0.67%,1.55%,2.11%,0.062%,623,,,
277,LE,110967,1.49%,0.23%,95.59%,0.03%,1.92%,0.75%,0.062%,622,,,
278,MCCOY,110744,66.88%,26.71%,0.46%,0.89%,2.43%,2.64%,0.062%,621,,,
279,GARRETT,110697,69.96%,24.45%,0.44%,0.60%,2.34%,2.20%,0.062%,621,,,
280,BURTON,110529,67.32%,27.06%,0.53%,0.51%,2.25%,2.34%,0.062%,620,,,
281,FULLER,110116,73.22%,21.06%,0.60%,0.63%,2.16%,2.33%,0.062%,618,,,
282,WANG,109883,2.59%,0.29%,95.24%,0.02%,1.50%,0.35%,0.062%,616,,,
283,WEBER,109433,94.29%,1.29%,0.63%,0.36%,1.25%,2.18%,0.061%,614,,,
284,WELCH,108987,83.47%,10.44%,0.54%,1.11%,1.90%,2.55%,0.061%,611,,,
285,ROJAS,108421,4.12%,0.37%,0.76%,0.12%,0.16%,94.46%,0.061%,608,,,
286,LUCAS,107690,69.10%,18.51%,1.63%,0.52%,2.19%,8.05%,0.060%,604,,,
287,MARQUEZ,107533,5.10%,0.54%,2.83%,0.37%,0.46%,90.70%,0.060%,603,,,
288,FIELDS,107522,57.66%,35.78%,0.39%,1.24%,2.66%,2.28%,0.060%,603,,,
289,PARK,106696,23.34%,0.79%,72.98%,0.16%,1.74%,1.00%,0.060%,598,,,
290,YANG,106033,1.03%,0.20%,96.81%,0.02%,1.50%,0.45%,0.059%,595,,,
291,LITTLE,105936,70.11%,24.26%,0.44%,1.26%,1.93%,2.01%,0.059%,594,,,
292,BANKS,105833,39.27%,54.51%,0.36%,0.43%,2.98%,2.45%,0.059%,594,,,
293,PADILLA,105365,6.15%,0.40%,2.10%,0.79%,0.41%,90.16%,0.059%,591,,,
294,DAY,105091,83.08%,10.44%,1.02%,1.08%,1.97%,2.40%,0.059%,589,,,
295,WALSH,105079,94.48%,1.11%,0.65%,0.23%,1.35%,2.20%,0.059%,589,,,
296,BOWMAN,105007,80.82%,13.62%,0.48%,0.80%,2.05%,2.23%,0.059%,589,,,
297,SCHULTZ,104888,94.81%,0.70%,0.59%,0.41%,1.28%,2.22%,0.059%,588,,,
298,LUNA,104518,8.15%,0.40%,1.84%,0.41%,0.41%,88.78%,0.059%,586,,,
299,FOWLER,104515,81.41%,12.89%,0.48%,0.96%,2.10%,2.16%,0.059%,586,,,
300,MEJIA,104057,3.37%,0.45%,1.33%,0.14%,0.20%,94.51%,0.058%,584,,,
301,DAVIDSON,103930,84.38%,10.08%,0.65%,0.65%,1.88%,2.35%,0.058%,583,,,
302,ACOSTA,103418,6.96%,0.62%,2.26%,0.26%,0.43%,89.48%,0.058%,580,,,
303,BREWER,103318,81.30%,12.64%,0.42%,1.35%,2.09%,2.19%,0.058%,579,,,
304,MAY,103306,83.55%,9.57%,1.22%,0.73%,1.89%,3.04%,0.058%,579,,,
305,HOLLAND,102538,76.77%,17.67%,0.46%,0.57%,2.16%,2.37%,0.058%,575,,,
306,JUAREZ,101949,3.42%,0.22%,0.39%,0.16%,0.15%,95.66%,0.057%,572,,,
307,NEWMAN,101931,83.03%,11.08%,0.61%,0.69%,1.99%,2.60%,0.057%,572,,,
308,PEARSON,101836,72.14%,22.51%,0.56%,0.41%,2.14%,2.24%,0.057%,571,,,
309,CURTIS,101801,77.90%,15.84%,0.53%,1.03%,2.13%,2.57%,0.057%,571,,,
310,CORTEZ,101694,6.00%,0.70%,2.92%,0.29%,0.44%,89.65%,0.057%,570,,,
311,DOUGLAS,101458,58.62%,34.67%,0.52%,0.70%,2.69%,2.80%,0.057%,569,,,
312,SCHNEIDER,101290,95.35%,0.43%,0.59%,0.27%,1.20%,2.16%,0.057%,568,,,
313,JOSEPH,100959,29.59%,54.19%,9.76%,0.99%,2.49%,2.98%,0.057%,566,,,
314,BARRETT,100104,80.70%,13.40%,0.67%,0.62%,1.96%,2.65%,0.056%,561,,,
315,NAVARRO,99807,6.66%,0.38%,4.04%,0.23%,0.55%,88.14%,0.056%,560,,,
316,FIGUEROA,98468,4.93%,0.84%,1.00%,0.15%,0.26%,92.82%,0.055%,552,,,
317,KELLER,98268,91.40%,3.86%,0.57%,0.46%,1.45%,2.26%,0.055%,551,,,
318,AVILA,97314,7.02%,0.43%,1.11%,0.23%,0.26%,90.96%,0.055%,546,,,
319,WADE,97040,64.94%,29.08%,0.47%,0.74%,2.44%,2.34%,0.054%,544,,,
320,MOLINA,96979,5.82%,0.51%,2.28%,0.64%,0.42%,90.32%,0.054%,544,,,
321,STANLEY,96867,78.79%,15.10%,0.74%,1.16%,1.95%,2.27%,0.054%,543,,,
322,HOPKINS,96810,73.56%,20.66%,0.48%,0.92%,2.25%,2.14%,0.054%,543,,,
323,CAMPOS,96111,7.11%,0.39%,1.38%,0.21%,0.39%,90.52%,0.054%,539,,,
324,BARNETT,95681,76.44%,17.47%,0.43%,0.90%,2.20%,2.56%,0.054%,537,,,
325,BATES,95622,75.35%,18.90%,0.55%,0.76%,2.03%,2.41%,0.054%,536,,,
326,CHAMBERS,94988,65.70%,28.50%,0.45%,0.58%,2.29%,2.47%,0.053%,533,,,
327,CALDWELL,93944,68.05%,26.18%,0.42%,0.74%,2.32%,2.29%,0.053%,527,,,
328,BECK,93786,90.27%,4.53%,0.74%,0.63%,1.66%,2.17%,0.053%,526,,,
329,LAMBERT,93678,83.66%,9.88%,0.59%,1.30%,1.77%,2.79%,0.053%,525,,,
330,MIRANDA,93628,12.32%,1.34%,4.21%,0.42%,0.75%,80.97%,0.053%,525,,,
331,BYRD,92904,59.01%,34.59%,0.36%,1.30%,2.64%,2.11%,0.052%,521,,,
332,CRAIG,92507,79.03%,15.15%,0.61%,0.78%,2.06%,2.37%,0.052%,519,,,
333,AYALA,92463,4.37%,0.54%,0.47%,0.20%,0.18%,94.25%,0.052%,519,,,
334,LOWE,92260,73.04%,19.35%,1.68%,0.96%,2.41%,2.56%,0.052%,517,,,
335,FRAZIER,92152,56.10%,37.36%,0.40%,1.36%,2.51%,2.27%,0.052%,517,,,
336,POWERS,91970,89.60%,5.15%,0.65%,0.55%,1.65%,2.39%,0.052%,516,,,
337,NEAL,91694,62.10%,31.84%,0.60%,0.68%,2.61%,2.16%,0.051%,514,,,
338,LEONARD,91475,80.38%,14.07%,0.59%,0.77%,1.77%,2.42%,0.051%,513,,,
339,GREGORY,91384,78.64%,15.56%,0.57%,0.75%,1.99%,2.49%,0.051%,512,,,
340,CARRILLO,91129,5.13%,0.24%,0.68%,0.36%,0.24%,93.33%,0.051%,511,,,
341,SUTTON,90964,72.77%,21.70%,0.48%,0.68%,2.24%,2.13%,0.051%,510,,,
342,FLEMING,90677,71.71%,22.76%,0.62%,0.52%,2.21%,2.19%,0.051%,509,,,
343,RHODES,90670,74.76%,20.04%,0.48%,0.62%,1.92%,2.17%,0.051%,508,,,
344,SHELTON,90517,73.49%,20.64%,0.47%,0.67%,2.50%,2.23%,0.051%,508,,,
345,SCHWARTZ,90071,95.93%,0.44%,0.57%,0.21%,0.96%,1.89%,0.051%,505,,,
346,NORRIS,89796,79.88%,14.41%,0.52%,0.94%,2.04%,2.20%,0.050%,504,,,
347,JENNINGS,89700,70.87%,23.06%,0.70%,0.66%,2.25%,2.45%,0.050%,503,,,
348,WATTS,89649,68.62%,25.52%,0.48%,0.77%,2.35%,2.26%,0.050%,503,,,
349,DURAN,89401,9.93%,0.54%,1.23%,0.78%,0.41%,87.11%,0.050%,501,,,
350,WALTERS,89376,82.92%,11.29%,0.65%,0.82%,1.69%,2.63%,0.050%,501,,,
351,COHEN,89091,88.89%,5.97%,0.66%,0.11%,1.08%,3.29%,0.050%,500,,,
352,MCDANIEL,88728,76.18%,18.35%,0.43%,0.64%,2.05%,2.35%,0.050%,498,,,
353,MORAN,88615,64.14%,2.43%,0.70%,0.79%,1.13%,30.81%,0.050%,497,,,
354,PARKS,88586,69.39%,24.91%,0.59%,0.67%,2.38%,2.06%,0.050%,497,,,
355,STEELE,88230,78.25%,15.60%,0.53%,1.15%,2.02%,2.43%,0.049%,495,,,
356,VAUGHN,88060,71.52%,22.67%,0.44%,0.75%,2.34%,2.27%,0.049%,494,,,
357,BECKER,87859,94.89%,0.52%,0.66%,0.34%,1.26%,2.33%,0.049%,493,,,
358,HOLT,87531,79.38%,14.85%,0.57%,0.87%,2.24%,2.10%,0.049%,491,,,
359,DELEON,87414,6.64%,1.04%,8.31%,0.21%,0.74%,83.06%,0.049%,490,,,
360,BARKER,87162,86.48%,7.83%,0.68%,0.65%,1.92%,2.44%,0.049%,489,,,
361,TERRY,87000,66.28%,27.34%,0.56%,0.70%,2.44%,2.68%,0.049%,488,,,
362,HALE,86618,82.23%,11.41%,0.54%,1.19%,2.21%,2.42%,0.049%,486,,,
363,LEON,86363,9.99%,2.95%,1.04%,0.37%,0.44%,85.21%,0.048%,484,,,
364,HAIL,86240,73.14%,21.60%,0.37%,0.53%,2.09%,2.27%,0.048%,484,,,
365,BENSON,86081,77.85%,16.24%,0.79%,0.77%,1.95%,2.41%,0.048%,483,,,
366,HAYNES,85974,61.08%,33.19%,0.42%,0.58%,2.25%,2.47%,0.048%,482,,,
367,HORTON,85195,69.99%,24.30%,0.52%,0.69%,2.27%,2.23%,0.048%,478,,,
368,MILES,84942,61.33%,32.35%,0.49%,0.78%,2.61%,2.44%,0.048%,476,,,
369,LYONS,84516,74.88%,19.17%,0.50%,1.01%,2.10%,2.34%,0.047%,474,,,
370,PHAM,84320,0.90%,0.20%,96.33%,0.03%,1.81%,0.72%,0.047%,473,,,
371,GRAVES,84179,69.64%,24.19%,0.48%,0.71%,2.38%,2.60%,0.047%,472,,,
372,BUSH,84018,71.73%,22.44%,0.57%,0.82%,2.15%,2.29%,0.047%,471,,,
373,THORNTON,83967,67.42%,27.08%,0.46%,0.62%,2.34%,2.06%,0.047%,471,,,
374,WOLFE,83928,90.77%,3.60%,0.52%,1.37%,1.66%,2.09%,0.047%,471,,,
375,WARNER,83781,84.22%,10.24%,0.65%,0.61%,1.87%,2.41%,0.047%,470,,,
376,CABRERA,83621,4.47%,0.41%,3.52%,0.12%,0.45%,91.02%,0.047%,469,,,
377,MCKINNEY,83616,68.84%,25.18%,0.40%,0.88%,2.37%,2.34%,0.047%,469,,,
378,MANN,83510,80.39%,9.90%,3.61%,1.32%,2.12%,2.66%,0.047%,468,,,
379,ZIMMERMAN,83265,93.84%,2.32%,0.52%,0.30%,1.18%,1.85%,0.047%,467,,,
380,DAWSON,83182,68.30%,25.88%,0.64%,0.57%,2.29%,2.33%,0.047%,466,,,
381,LARA,83067,5.67%,0.37%,1.14%,0.30%,0.24%,92.28%,0.047%,466,,,
382,FLETCHER,83063,72.86%,20.92%,0.58%,0.74%,2.30%,2.60%,0.047%,466,,,
383,PAGE,82992,75.12%,18.93%,0.66%,0.65%,2.02%,2.62%,0.047%,465,,,
384,MCCARTHY,82950,92.29%,3.25%,0.68%,0.27%,1.27%,2.24%,0.047%,465,,,
385,LOVE,82873,56.49%,37.03%,0.54%,0.51%,2.90%,2.53%,0.046%,465,,,
386,ROBLES,82458,5.07%,0.43%,2.05%,0.36%,0.30%,91.78%,0.046%,462,,,
387,CERVANTES,82161,3.31%,0.16%,0.91%,0.18%,0.14%,95.31%,0.046%,461,,,
388,SOLIS,82146,5.14%,0.40%,1.61%,0.18%,0.24%,92.43%,0.046%,461,,,
389,ERICKSON,82085,95.05%,0.37%,0.65%,0.57%,1.44%,1.92%,0.046%,460,,,
390,REEVES,81978,77.31%,16.52%,0.57%,0.77%,2.12%,2.71%,0.046%,460,,,
391,CHANG,81939,2.37%,0.87%,88.84%,0.03%,4.18%,3.71%,0.046%,460,,,
392,KLEIN,81471,95.41%,0.32%,0.60%,0.23%,1.13%,2.30%,0.046%,457,,,
393,SALINAS,81156,5.55%,0.25%,0.90%,0.19%,0.23%,92.88%,0.046%,455,,,
394,FUENTES,81006,4.56%,0.41%,1.31%,0.19%,0.29%,93.24%,0.045%,454,,,
395,BALDWIN,80742,76.87%,17.25%,0.52%,0.93%,1.99%,2.43%,0.045%,453,,,
396,DANIEL,80526,62.84%,25.56%,3.16%,0.69%,2.15%,5.59%,0.045%,452,,,
397,SIMON,80460,65.09%,22.51%,2.75%,0.67%,1.93%,7.06%,0.045%,451,,,
398,VELASQUEZ,80364,4.75%,0.66%,1.71%,0.43%,0.24%,92.22%,0.045%,451,,,
399,HARDY,80252,61.47%,32.34%,0.50%,1.20%,2.27%,2.22%,0.045%,450,,,
400,HIGGINS,79803,83.91%,10.77%,0.56%,0.56%,1.90%,2.30%,0.045%,448,,,
401,AGUIRRE,79517,5.10%,0.25%,1.25%,0.20%,0.25%,92.94%,0.045%,446,,,
402,LIN,79508,1.70%,0.18%,95.85%,0.02%,1.77%,0.47%,0.045%,446,,,
403,CUMMINGS,79316,72.52%,19.66%,0.72%,2.33%,2.32%,2.45%,0.044%,445,,,
404,CHANDLER,79186,74.49%,19.63%,0.60%,0.68%,2.20%,2.40%,0.044%,444,,,
405,SHARP,78990,83.57%,10.56%,0.59%,1.02%,1.94%,2.33%,0.044%,443,,,
406,BARBER,78848,75.48%,18.38%,0.64%,1.02%,2.08%,2.39%,0.044%,442,,,
407,BOWEN,78822,82.08%,11.96%,0.55%,0.68%,2.01%,2.71%,0.044%,442,,,
408,OCHOA,78677,4.53%,0.29%,0.54%,0.36%,0.18%,94.09%,0.044%,441,,,
409,DENNIS,78482,65.60%,27.84%,0.60%,0.79%,2.29%,2.88%,0.044%,440,,,
410,ROBBINS,78381,87.57%,7.24%,0.49%,0.91%,1.72%,2.06%,0.044%,440,,,
411,LIU,78370,1.79%,0.17%,95.62%,0.02%,1.86%,0.54%,0.044%,440,,,
412,RAMSEY,78350,77.84%,16.51%,0.46%,0.70%,2.02%,2.46%,0.044%,439,,,
413,FRANCIS,78327,59.48%,30.30%,2.00%,2.07%,2.37%,3.78%,0.044%,439,,,
414,GRIFFITH,78260,83.93%,10.40%,0.55%,0.67%,1.88%,2.56%,0.044%,439,,,
415,PAUL,78256,66.99%,20.13%,6.25%,2.05%,1.92%,2.67%,0.044%,439,,,
416,BLAIR,78026,79.40%,14.67%,0.55%,0.67%,2.18%,2.53%,0.044%,438,,,
417,OCONNOR,77923,92.81%,2.12%,0.75%,0.33%,1.37%,2.61%,0.044%,437,,,
418,CARDENAS,77652,4.59%,0.28%,1.02%,0.20%,0.21%,93.70%,0.044%,435,,,
419,PACHECO,77642,15.32%,0.57%,1.16%,0.72%,0.81%,81.43%,0.044%,435,,,
420,CROSS,77557,75.47%,18.28%,0.57%,0.91%,2.25%,2.52%,0.043%,435,,,
421,CALDERON,77085,4.95%,0.56%,1.53%,0.16%,0.25%,92.55%,0.043%,432,,,
422,QUINN,76986,86.23%,8.34%,0.69%,0.47%,1.63%,2.64%,0.043%,432,,,
423,MOSS,76908,69.73%,24.71%,0.48%,0.68%,2.12%,2.28%,0.043%,431,,,
424,SWANSON,76897,90.41%,4.80%,0.70%,0.46%,1.53%,2.10%,0.043%,431,,,
425,CHAN,76664,2.75%,0.75%,89.32%,0.05%,2.54%,4.58%,0.043%,430,,,
426,RIVAS,76205,4.88%,0.59%,0.41%,0.28%,0.17%,93.67%,0.043%,427,,,
427,KHAN,76171,6.89%,3.86%,81.25%,0.54%,5.27%,2.20%,0.043%,427,,,
428,RODGERS,76095,70.15%,23.84%,0.46%,0.64%,2.22%,2.69%,0.043%,427,,,
429,SERRANO,75996,5.62%,0.70%,2.90%,0.13%,0.31%,90.34%,0.043%,426,,,
430,FITZGERALD,75356,86.32%,8.82%,0.67%,0.31%,1.65%,2.22%,0.042%,423,,,
431,ROSALES,75185,3.63%,0.30%,2.39%,0.21%,0.26%,93.21%,0.042%,422,,,
432,STEVENSON,75169,63.44%,30.19%,0.63%,0.54%,2.50%,2.70%,0.042%,422,,,
433,CHRISTENSEN,75143,94.42%,0.36%,0.73%,0.60%,1.51%,2.38%,0.042%,421,,,
434,MANNING,74949,73.90%,20.34%,0.56%,0.81%,2.03%,2.36%,0.042%,420,,,
435,GILL,74948,65.23%,13.96%,13.43%,0.59%,2.06%,4.74%,0.042%,420,,,
436,CURRY,74919,59.18%,34.93%,0.49%,0.47%,2.41%,2.52%,0.042%,420,,,
437,MCLAUGHLIN,74816,87.99%,7.08%,0.58%,0.53%,1.44%,2.38%,0.042%,420,,,
438,HARMON,74737,77.26%,17.02%,0.53%,0.73%,2.12%,2.34%,0.042%,419,,,
439,MCGEE,74542,62.25%,31.53%,0.45%,0.73%,2.72%,2.32%,0.042%,418,,,
440,GROSS,74503,84.87%,10.34%,0.52%,0.34%,1.48%,2.45%,0.042%,418,,,
441,DOYLE,74458,89.12%,5.66%,0.66%,0.49%,1.68%,2.39%,0.042%,418,,,
442,GARNER,74324,71.71%,22.82%,0.48%,0.54%,2.11%,2.34%,0.042%,417,,,
443,NEWTON,74092,75.66%,18.42%,0.62%,0.68%,2.05%,2.56%,0.042%,416,,,
444,BURGESS,73931,75.35%,18.67%,0.63%,0.95%,2.21%,2.17%,0.041%,415,,,
445,REESE,73919,66.05%,28.24%,0.44%,0.58%,2.07%,2.62%,0.041%,415,,,
446,WALTON,73854,60.37%,34.20%,0.40%,0.51%,2.39%,2.13%,0.041%,414,,,
447,BLAKE,73797,71.21%,22.58%,0.56%,0.84%,2.14%,2.68%,0.041%,414,,,
448,TRUJILLO,73664,8.39%,0.21%,0.29%,1.63%,0.35%,89.14%,0.041%,413,,,
449,ADKINS,73599,87.20%,8.02%,0.38%,0.84%,1.83%,1.72%,0.041%,413,,,
450,BRADY,73145,87.28%,6.89%,0.56%,0.96%,1.65%,2.66%,0.041%,410,,,
451,GOODMAN,73136,78.33%,15.83%,0.57%,1.00%,1.84%,2.43%,0.041%,410,,,
452,ROMAN,72918,20.79%,1.86%,0.97%,0.20%,0.51%,75.67%,0.041%,409,,,
453,WEBSTER,72625,73.50%,19.75%,0.62%,1.38%,2.25%,2.51%,0.041%,407,,,
454,GOODWIN,72451,77.04%,17.22%,0.50%,0.86%,2.08%,2.30%,0.041%,406,,,
455,FISCHER,72357,94.34%,0.87%,0.61%,0.40%,1.22%,2.56%,0.041%,406,,,
456,HUANG,72328,0.90%,0.11%,97.14%,0.02%,1.42%,0.40%,0.041%,406,,,
457,POTTER,72175,89.07%,5.13%,0.56%,0.78%,1.96%,2.50%,0.040%,405,,,
458,DELACRUZ,72109,3.86%,0.40%,16.77%,0.19%,1.54%,77.24%,0.040%,404,,,
459,MONTOYA,71844,8.65%,0.26%,0.87%,1.40%,0.38%,88.44%,0.040%,403,,,
460,TODD,71759,80.77%,13.58%,0.51%,0.68%,2.11%,2.34%,0.040%,402,,,
461,WU,71721,1.37%,0.18%,96.37%,0.02%,1.59%,0.48%,0.040%,402,,,
462,HINES,71717,57.72%,36.73%,0.49%,0.49%,2.31%,2.25%,0.040%,402,,,
463,MULLINS,71646,88.75%,6.86%,0.36%,0.52%,1.78%,1.74%,0.040%,402,,,
464,CASTANEDA,71368,4.11%,0.22%,1.79%,0.20%,0.25%,93.42%,0.040%,400,,,
465,MALONE,71286,67.31%,26.77%,0.56%,0.71%,2.19%,2.46%,0.040%,400,,,
466,CANNON,71085,69.78%,24.50%,0.50%,0.54%,2.26%,2.42%,0.040%,399,,,
467,TATE,71058,55.59%,38.34%,0.61%,0.84%,2.50%,2.12%,0.040%,399,,,
468,MACK,71056,44.76%,49.06%,0.70%,0.53%,2.59%,2.37%,0.040%,398,,,
469,SHERMAN,70502,82.74%,11.57%,0.63%,0.98%,1.75%,2.33%,0.040%,395,,,
470,HUBBARD,70362,71.05%,23.15%,0.45%,0.90%,2.30%,2.15%,0.039%,395,,,
471,HODGES,70223,73.41%,20.90%,0.48%,0.56%,2.08%,2.57%,0.039%,394,,,
472,ZHANG,70125,0.99%,0.16%,98.06%,0.02%,0.62%,0.15%,0.039%,393,,,
473,GUERRA,70071,11.26%,0.80%,0.58%,0.50%,0.28%,86.59%,0.039%,393,,,
474,WOLF,70031,93.67%,1.07%,0.61%,1.05%,1.46%,2.16%,0.039%,393,,,
475,VALENCIA,70000,5.32%,0.50%,3.28%,1.21%,0.46%,89.23%,0.039%,393,,,
476,SAUNDERS,69943,67.39%,26.12%,0.57%,0.72%,2.57%,2.62%,0.039%,392,,,
476,FRANCO,69943,15.82%,0.63%,1.74%,0.32%,0.50%,81.00%,0.039%,392,,,
478,ROWE,69879,79.26%,15.06%,0.64%,0.57%,2.00%,2.47%,0.039%,392,,,
479,GALLAGHER,69834,94.62%,0.69%,0.64%,0.30%,1.26%,2.50%,0.039%,392,,,
480,FARMER,69617,77.16%,17.45%,0.47%,1.05%,1.82%,2.07%,0.039%,390,,,
481,HAMMOND,69515,78.23%,16.09%,0.64%,0.69%,2.16%,2.19%,0.039%,390,,,
482,HAMPTON,69472,53.70%,40.30%,0.40%,0.72%,2.67%,2.21%,0.039%,390,,,
483,TOWNSEND,69360,67.70%,26.42%,0.47%,0.79%,2.25%,2.38%,0.039%,389,,,
484,INGRAM,69345,61.45%,32.98%,0.36%,0.54%,2.25%,2.42%,0.039%,389,,,
485,WISE,68649,78.63%,15.55%,0.58%,0.71%,2.14%,2.38%,0.038%,385,,,
486,GALLEGOS,68373,7.66%,0.19%,0.47%,0.49%,0.29%,90.89%,0.038%,383,,,
487,CLARKE,68281,61.02%,32.10%,0.63%,0.38%,2.32%,3.56%,0.038%,383,,,
488,BARTON,68233,85.11%,7.96%,0.59%,1.31%,1.91%,3.12%,0.038%,383,,,
489,SCHROEDER,67977,95.36%,0.32%,0.59%,0.49%,1.13%,2.11%,0.038%,381,,,
490,MAXWELL,67961,73.22%,20.63%,0.61%,0.64%,2.16%,2.74%,0.038%,381,,,
491,WATERS,67929,73.39%,20.68%,0.56%,0.85%,2.13%,2.39%,0.038%,381,,,
492,LOGAN,67909,64.80%,27.30%,0.71%,1.08%,2.89%,3.21%,0.038%,381,,,
493,CAMACHO,67893,6.09%,0.57%,2.90%,0.16%,0.71%,89.56%,0.038%,381,,,
494,STRICKLAND,67769,76.23%,17.16%,0.46%,2.15%,2.04%,1.97%,0.038%,380,,,
495,NORMAN,67704,68.97%,25.07%,0.63%,0.63%,2.25%,2.44%,0.038%,380,,,
496,PERSON,67411,45.58%,34.51%,4.14%,1.12%,1.78%,12.88%,0.038%,378,,,
497,COLON,67338,7.58%,1.89%,0.31%,0.14%,0.33%,89.75%,0.038%,378,,,
498,PARSONS,67310,91.09%,3.60%,0.60%,0.67%,1.75%,2.27%,0.038%,377,,,
499,FRANK,67304,84.54%,7.96%,0.99%,2.23%,1.60%,2.68%,0.038%,377,,,
500,HARRINGTON,66959,82.01%,12.38%,0.72%,0.64%,1.84%,2.41%,0.038%,376,,,
501,GLOVER,66858,52.58%,41.73%,0.51%,0.48%,2.45%,2.24%,0.037%,375,,,
502,OSBORNE,66827,82.28%,12.39%,0.50%,0.65%,1.97%,2.22%,0.037%,375,,,
503,BUCHANAN,66648,77.40%,17.00%,0.59%,0.57%,2.01%,2.43%,0.037%,374,,,
504,CASEY,66556,86.89%,7.47%,0.66%,0.70%,1.88%,2.41%,0.037%,373,,,
505,FLOYD,66454,65.41%,29.21%,0.41%,0.68%,2.30%,2.00%,0.037%,373,,,
506,PATTON,66293,73.05%,20.90%,0.49%,0.88%,2.25%,2.44%,0.037%,372,,,
507,IBARRA,66063,2.95%,0.15%,1.24%,0.12%,0.23%,95.32%,0.037%,370,,,
508,BALL,66059,82.32%,12.00%,0.96%,0.58%,1.78%,2.35%,0.037%,370,,,
509,TYLER,66056,61.96%,30.99%,0.54%,1.35%,2.70%,2.46%,0.037%,370,,,
510,SUAREZ,66013,6.79%,0.57%,2.11%,0.14%,0.27%,90.12%,0.037%,370,,,
511,BOWERS,66003,83.40%,11.53%,0.47%,0.60%,1.73%,2.27%,0.037%,370,,,
512,OROZCO,65904,3.40%,0.17%,0.39%,0.15%,0.12%,95.76%,0.037%,370,,,
513,SALAS,65468,6.46%,0.38%,2.05%,0.31%,0.58%,90.22%,0.037%,367,,,
514,COBB,65125,69.98%,24.79%,0.44%,0.64%,2.13%,2.02%,0.037%,365,,,
515,GIBBS,65064,65.85%,28.29%,0.49%,0.69%,2.25%,2.42%,0.036%,365,,,
516,ANDRADE,65037,15.43%,3.24%,1.62%,0.26%,1.26%,78.19%,0.036%,365,,,
517,BAUER,65004,95.10%,0.39%,0.59%,0.38%,1.17%,2.38%,0.036%,365,,,
518,CONNER,64572,78.57%,16.17%,0.47%,0.57%,2.02%,2.20%,0.036%,362,,,
519,MOODY,64429,71.27%,22.86%,0.44%,0.76%,1.95%,2.71%,0.036%,361,,,
520,ESCOBAR,64403,5.17%,0.41%,1.55%,0.18%,0.26%,92.44%,0.036%,361,,,
521,MCGUIRE,64327,88.00%,6.33%,0.65%,0.56%,1.86%,2.61%,0.036%,361,,,
522,LLOYD,64202,72.59%,22.11%,0.55%,0.44%,2.03%,2.29%,0.036%,360,,,
523,MUELLER,64191,95.66%,0.31%,0.64%,0.24%,1.14%,2.02%,0.036%,360,,,
524,HARTMAN,64106,93.86%,1.62%,0.65%,0.45%,1.29%,2.13%,0.036%,360,,,
525,FRENCH,63991,85.75%,8.10%,0.66%,1.11%,1.92%,2.45%,0.036%,359,,,
526,KRAMER,63936,95.35%,0.34%,0.61%,0.25%,1.24%,2.21%,0.036%,359,,,
527,MCBRIDE,63899,74.28%,19.88%,0.44%,0.80%,2.02%,2.57%,0.036%,358,,,
528,POPE,63881,70.83%,23.77%,0.47%,0.61%,2.13%,2.19%,0.036%,358,,,
529,LINDSEY,63760,67.78%,25.72%,0.79%,0.68%,2.73%,2.31%,0.036%,358,,,
530,VELAZQUEZ,63736,3.26%,0.44%,0.12%,0.12%,0.11%,95.95%,0.036%,357,,,
531,NORTON,63722,87.84%,6.55%,0.55%,1.19%,1.75%,2.12%,0.036%,357,,,
532,MCCORMICK,63649,87.33%,7.59%,0.57%,0.42%,1.61%,2.48%,0.036%,357,,,
533,SPARKS,63440,84.22%,10.43%,0.42%,0.74%,1.99%,2.21%,0.036%,356,,,
534,FLYNN,63400,91.91%,3.07%,0.66%,0.60%,1.50%,2.26%,0.036%,356,,,
535,YATES,63254,80.58%,14.07%,0.49%,0.54%,2.07%,2.25%,0.035%,355,,,
536,HOGAN,63085,80.12%,14.44%,0.53%,0.61%,1.84%,2.46%,0.035%,354,,,
537,MARSH,62304,82.74%,12.04%,0.54%,0.57%,1.90%,2.22%,0.035%,349,,,
538,MACIAS,62227,4.92%,0.17%,0.40%,0.21%,0.16%,94.14%,0.035%,349,,,
539,VILLANUEVA,61883,4.25%,0.43%,12.29%,0.26%,1.01%,81.77%,0.035%,347,,,
540,ZAMORA,61729,5.38%,0.31%,2.52%,0.26%,0.33%,91.21%,0.035%,346,,,
541,PRATT,61671,78.04%,15.69%,0.62%,1.00%,2.02%,2.63%,0.035%,346,,,
542,STOKES,61639,58.27%,36.00%,0.36%,0.45%,2.39%,2.52%,0.035%,346,,,
543,OWEN,61630,91.78%,2.37%,0.73%,0.87%,1.71%,2.54%,0.035%,346,,,
544,BALLARD,61625,75.26%,19.17%,0.42%,0.82%,2.09%,2.23%,0.035%,346,,,
545,LANG,61529,81.36%,10.38%,3.31%,0.59%,1.84%,2.52%,0.035%,345,,,
